Platform,Year_of_Release,GDP,Region,Sales,Critic_Score
X360,2010.0,5700098114744.41,JP,0.0,33.0
PS2,2004.0,4815148854362.11,JP,0.0,73.0
DS,2010.0,5700098114744.41,JP,0.0,74.0
PS3,2008.0,5037908465114.48,JP,0.0,81.0
PS3,2011.0,6157459594823.72,JP,0.0,90.0
X360,2012.0,6203213121334.12,JP,0.0,68.0
WiiU,2013.0,5155717056270.83,JP,0.0,89.0
PS2,2003.0,4445658071221.86,JP,0.0,38.0
Wii,2009.0,5231382674593.7,JP,0.0,74.0
X360,2009.0,5231382674593.7,JP,0.02,73.0
PS3,2011.0,6157459594823.72,JP,0.04,70.0
3DS,2013.0,5155717056270.83,JP,0.27,83.0
X360,2006.0,4530377224970.4,JP,0.0,84.0
PS3,2011.0,6157459594823.72,JP,0.0,86.0
PS2,2000.0,4887519660744.86,JP,0.0,77.0
PS,2000.0,4887519660744.86,JP,0.16,42.0
XB,2005.0,4755410630912.14,JP,0.0,85.0
PS3,2013.0,5155717056270.83,JP,0.5,71.0
PS2,2002.0,4115116279069.77,JP,0.0,78.0
DS,2009.0,5231382674593.7,JP,0.23,71.0
PS3,2013.0,5155717056270.83,JP,0.0,91.0
PSV,2012.0,6203213121334.12,JP,0.02,79.0
PS,2000.0,4887519660744.86,JP,0.0,77.0
GC,2002.0,4115116279069.77,JP,0.0,91.0
PS2,2006.0,4530377224970.4,JP,0.0,52.0
PS2,2005.0,4755410630912.14,JP,0.0,78.0
PS,1999.0,4562078822335.45,JP,0.0,79.0
Wii,2008.0,5037908465114.48,JP,0.0,70.0
Wii,2011.0,6157459594823.72,JP,0.0,76.0
XB,2005.0,4755410630912.14,JP,0.0,85.0
GBA,2002.0,4115116279069.77,JP,0.0,85.0
PSP,2005.0,4755410630912.14,JP,0.0,63.0
PS2,2005.0,4755410630912.14,JP,0.57,78.0
X360,2013.0,5155717056270.83,JP,0.0,75.0
X360,2007.0,4515264514430.57,JP,0.0,62.0
GBA,2004.0,4815148854362.11,JP,0.0,60.0
PS3,2012.0,6203213121334.12,JP,0.0,89.0
3DS,2011.0,6157459594823.72,JP,0.0,82.0
PC,2009.0,5231382674593.7,JP,0.0,81.0
GC,2005.0,4755410630912.14,JP,0.0,86.0
XOne,2016.0,4926667087367.51,JP,0.0,87.0
PS3,2009.0,5231382674593.7,JP,0.06,87.0
X360,2008.0,5037908465114.48,JP,0.0,45.0
PS2,2004.0,4815148854362.11,JP,0.0,73.0
PS3,2009.0,5231382674593.7,JP,0.0,88.0
PS3,2010.0,5700098114744.41,JP,0.0,91.0
XB,2001.0,4303544259842.72,JP,0.0,71.0
PS2,2005.0,4755410630912.14,JP,0.35,57.0
XOne,2014.0,4850413536037.84,JP,0.0,56.0
PS2,2006.0,4530377224970.4,JP,0.0,77.0
XB,2002.0,4115116279069.77,JP,0.02,74.0
X360,2013.0,5155717056270.83,JP,0.0,60.0
PS3,2011.0,6157459594823.72,JP,0.14,80.0
XB,2003.0,4445658071221.86,JP,0.0,70.0
PS3,2012.0,6203213121334.12,JP,0.0,67.0
X360,2007.0,4515264514430.57,JP,0.0,63.0
PSP,2011.0,6157459594823.72,JP,0.29,74.0
Wii,2009.0,5231382674593.7,JP,0.0,69.0
Wii,2009.0,5231382674593.7,JP,0.0,67.0
WiiU,2015.0,4389475622588.97,JP,0.0,73.0
X360,2011.0,6157459594823.72,JP,0.0,66.0
XB,2002.0,4115116279069.77,JP,0.0,87.0
PS2,2004.0,4815148854362.11,JP,0.17,58.0
PS3,2008.0,5037908465114.48,JP,0.0,75.0
PS2,2003.0,4445658071221.86,JP,0.0,73.0
PSP,2007.0,4515264514430.57,JP,0.0,78.0
3DS,2012.0,6203213121334.12,JP,0.21,78.0
PS3,2009.0,5231382674593.7,JP,0.03,77.0
Wii,2009.0,5231382674593.7,JP,0.0,62.0
PS,2000.0,4887519660744.86,JP,0.34,83.0
GC,2003.0,4445658071221.86,JP,0.0,77.0
PS2,2007.0,4515264514430.57,JP,0.09,83.0
PC,2014.0,4850413536037.84,JP,0.0,86.0
PS2,2006.0,4530377224970.4,JP,0.0,66.0
GBA,2003.0,4445658071221.86,JP,0.0,77.0
PS2,2001.0,4303544259842.72,JP,0.0,78.0
Wii,2008.0,5037908465114.48,JP,0.0,64.0
GBA,2004.0,4815148854362.11,JP,0.13,66.0
XB,2003.0,4445658071221.86,JP,0.0,81.0
PS2,2007.0,4515264514430.57,JP,0.0,63.0
PS,2001.0,4303544259842.72,JP,0.0,65.0
X360,2011.0,6157459594823.72,JP,0.0,76.0
X360,2008.0,5037908465114.48,JP,0.0,78.0
PS2,2004.0,4815148854362.11,JP,0.0,55.0
X360,2009.0,5231382674593.7,JP,0.0,71.0
PS2,2001.0,4303544259842.72,JP,0.0,81.0
XB,2005.0,4755410630912.14,JP,0.0,80.0
PS3,2009.0,5231382674593.7,JP,0.05,74.0
PS2,2001.0,4303544259842.72,JP,0.0,77.0
GC,2005.0,4755410630912.14,JP,0.0,80.0
Wii,2008.0,5037908465114.48,JP,0.0,50.0
XB,2003.0,4445658071221.86,JP,0.0,68.0
PS2,2007.0,4515264514430.57,JP,0.0,67.0
PS2,2003.0,4445658071221.86,JP,0.26,56.0
PSP,2006.0,4530377224970.4,JP,0.0,68.0
PS2,2005.0,4755410630912.14,JP,0.0,64.0
X360,2007.0,4515264514430.57,JP,0.0,72.0
PS2,2003.0,4445658071221.86,JP,0.0,56.0
GBA,2002.0,4115116279069.77,JP,0.0,47.0
X360,2009.0,5231382674593.7,JP,0.0,72.0
XB,2002.0,4115116279069.77,JP,0.0,71.0
PS2,2003.0,4445658071221.86,JP,0.0,91.0
XB,2005.0,4755410630912.14,JP,0.0,81.0
Wii,2010.0,5700098114744.41,JP,0.02,72.0
PSV,2012.0,6203213121334.12,JP,0.09,83.0
XOne,2016.0,4926667087367.51,JP,0.01,77.0
PSP,2005.0,4755410630912.14,JP,0.0,75.0
X360,2007.0,4515264514430.57,JP,0.0,58.0
PS2,2001.0,4303544259842.72,JP,0.0,59.0
PSP,2011.0,6157459594823.72,JP,0.27,77.0
X360,2008.0,5037908465114.48,JP,0.01,75.0
PS2,2001.0,4303544259842.72,JP,0.0,76.0
XB,2006.0,4530377224970.4,JP,0.0,88.0
PS,1998.0,4032509760872.94,JP,0.06,78.0
DS,2010.0,5700098114744.41,JP,0.22,68.0
Wii,2007.0,4515264514430.57,JP,0.04,83.0
PS3,2011.0,6157459594823.72,JP,0.02,84.0
Wii,2008.0,5037908465114.48,JP,0.0,47.0
PS2,2001.0,4303544259842.72,JP,0.0,80.0
PS2,2005.0,4755410630912.14,JP,0.15,94.0
PS3,2010.0,5700098114744.41,JP,0.01,80.0
XB,2002.0,4115116279069.77,JP,0.0,68.0
XOne,2015.0,4389475622588.97,JP,0.0,81.0
PS2,2001.0,4303544259842.72,JP,0.12,67.0
PS2,2001.0,4303544259842.72,JP,0.0,68.0
PSV,2011.0,6157459594823.72,JP,0.25,76.0
XB,2002.0,4115116279069.77,JP,0.0,93.0
GBA,2002.0,4115116279069.77,JP,0.24,82.0
PS4,2015.0,4389475622588.97,JP,0.1,75.0
PS3,2007.0,4515264514430.57,JP,0.0,81.0
Wii,2011.0,6157459594823.72,JP,0.0,92.0
PC,2014.0,4850413536037.84,JP,0.0,70.0
X360,2011.0,6157459594823.72,JP,0.0,63.0
XB,2004.0,4815148854362.11,JP,0.0,72.0
DS,2007.0,4515264514430.57,JP,0.0,67.0
PC,2010.0,5700098114744.41,JP,0.0,86.0
GBA,2003.0,4445658071221.86,JP,0.0,79.0
X360,2009.0,5231382674593.7,JP,0.0,70.0
XB,2002.0,4115116279069.77,JP,0.0,68.0
PS2,2005.0,4755410630912.14,JP,0.0,76.0
PS2,2003.0,4445658071221.86,JP,0.0,41.0
XB,2004.0,4815148854362.11,JP,0.0,74.0
DS,2008.0,5037908465114.48,JP,0.0,67.0
DS,2008.0,5037908465114.48,JP,0.0,82.0
PS3,2013.0,5155717056270.83,JP,0.0,75.0
PS2,2008.0,5037908465114.48,JP,0.0,47.0
PS3,2012.0,6203213121334.12,JP,0.04,77.0
XB,2004.0,4815148854362.11,JP,0.0,74.0
PS3,2013.0,5155717056270.83,JP,0.0,80.0
PS3,2013.0,5155717056270.83,JP,0.03,77.0
PS3,2009.0,5231382674593.7,JP,0.0,70.0
X360,2007.0,4515264514430.57,JP,0.0,80.0
XB,2003.0,4445658071221.86,JP,0.0,82.0
PS2,2005.0,4755410630912.14,JP,0.0,66.0
PS2,2003.0,4445658071221.86,JP,0.25,75.0
PSV,2012.0,6203213121334.12,JP,0.0,88.0
PS3,2007.0,4515264514430.57,JP,0.0,72.0
X360,2010.0,5700098114744.41,JP,0.0,82.0
PSP,2006.0,4530377224970.4,JP,0.13,70.0
PS3,2012.0,6203213121334.12,JP,0.0,75.0
PS3,2010.0,5700098114744.41,JP,0.36,58.0
Wii,2010.0,5700098114744.41,JP,0.0,84.0
PS3,2009.0,5231382674593.7,JP,0.01,81.0
X360,2010.0,5700098114744.41,JP,0.03,77.0
GC,2005.0,4755410630912.14,JP,0.16,85.0
DS,2007.0,4515264514430.57,JP,0.22,78.0
3DS,2014.0,4850413536037.84,JP,0.28,69.0
GC,2001.0,4303544259842.72,JP,0.0,87.0
XB,2004.0,4815148854362.11,JP,0.0,74.0
PS2,2003.0,4445658071221.86,JP,0.0,89.0
X360,2011.0,6157459594823.72,JP,0.01,55.0
X360,2009.0,5231382674593.7,JP,0.04,71.0
X360,2011.0,6157459594823.72,JP,0.03,67.0
PS2,2006.0,4530377224970.4,JP,0.0,58.0
PS,2001.0,4303544259842.72,JP,0.0,80.0
DS,2011.0,6157459594823.72,JP,0.0,47.0
X360,2013.0,5155717056270.83,JP,0.0,81.0
PS2,2003.0,4445658071221.86,JP,0.0,59.0
PS2,2003.0,4445658071221.86,JP,0.0,80.0
Wii,2010.0,5700098114744.41,JP,0.0,41.0
PS2,2005.0,4755410630912.14,JP,0.0,83.0
PS3,2010.0,5700098114744.41,JP,0.07,58.0
Wii,2008.0,5037908465114.48,JP,0.0,46.0
PS2,2001.0,4303544259842.72,JP,0.0,81.0
PS2,2005.0,4755410630912.14,JP,0.0,78.0
WiiU,2015.0,4389475622588.97,JP,0.0,62.0
PSP,2010.0,5700098114744.41,JP,0.18,83.0
Wii,2010.0,5700098114744.41,JP,0.03,85.0
DS,2006.0,4530377224970.4,JP,0.14,78.0
PS2,2003.0,4445658071221.86,JP,0.0,75.0
PS2,2004.0,4815148854362.11,JP,0.0,78.0
PS,2000.0,4887519660744.86,JP,0.0,51.0
PSP,2010.0,5700098114744.41,JP,0.27,87.0
PS2,2004.0,4815148854362.11,JP,0.0,58.0
PS3,2013.0,5155717056270.83,JP,0.17,82.0
PS2,2003.0,4445658071221.86,JP,0.0,78.0
XB,2004.0,4815148854362.11,JP,0.0,78.0
Wii,2007.0,4515264514430.57,JP,0.0,62.0
XOne,2014.0,4850413536037.84,JP,0.0,70.0
XOne,2014.0,4850413536037.84,JP,0.0,69.0
PC,2016.0,4926667087367.51,JP,0.0,91.0
XB,2005.0,4755410630912.14,JP,0.0,82.0
XB,2005.0,4755410630912.14,JP,0.0,89.0
XB,2005.0,4755410630912.14,JP,0.0,72.0
PS2,2004.0,4815148854362.11,JP,0.0,71.0
XB,2002.0,4115116279069.77,JP,0.0,59.0
PS2,2005.0,4755410630912.14,JP,0.0,63.0
Wii,2006.0,4530377224970.4,JP,0.08,72.0
DS,2008.0,5037908465114.48,JP,0.48,69.0
GC,2004.0,4815148854362.11,JP,0.0,81.0
PC,2015.0,4389475622588.97,JP,0.0,88.0
DS,2009.0,5231382674593.7,JP,0.0,56.0
PSP,2010.0,5700098114744.41,JP,0.02,73.0
DS,2009.0,5231382674593.7,JP,0.0,75.0
PS2,2001.0,4303544259842.72,JP,0.0,69.0
PSP,2007.0,4515264514430.57,JP,0.0,61.0
Wii,2008.0,5037908465114.48,JP,0.0,47.0
PS3,2009.0,5231382674593.7,JP,0.01,43.0
DS,2010.0,5700098114744.41,JP,0.0,60.0
GC,2002.0,4115116279069.77,JP,0.0,82.0
PC,2011.0,6157459594823.72,JP,0.0,91.0
PS2,2005.0,4755410630912.14,JP,0.0,68.0
PS2,2005.0,4755410630912.14,JP,0.0,84.0
DS,2006.0,4530377224970.4,JP,0.1,76.0
PS3,2011.0,6157459594823.72,JP,0.01,83.0
PS2,2003.0,4445658071221.86,JP,0.0,66.0
GBA,2005.0,4755410630912.14,JP,0.19,81.0
DC,1999.0,4562078822335.45,JP,0.52,82.0
PS,1999.0,4562078822335.45,JP,0.0,55.0
PS3,2011.0,6157459594823.72,JP,0.0,66.0
PS3,2007.0,4515264514430.57,JP,0.0,76.0
X360,2009.0,5231382674593.7,JP,0.0,77.0
DS,2006.0,4530377224970.4,JP,0.33,69.0
Wii,2006.0,4530377224970.4,JP,0.02,41.0
X360,2010.0,5700098114744.41,JP,0.0,79.0
PS2,2007.0,4515264514430.57,JP,0.0,46.0
PS,2001.0,4303544259842.72,JP,0.0,89.0
PSP,2009.0,5231382674593.7,JP,0.0,68.0
PS,2001.0,4303544259842.72,JP,0.0,73.0
PS2,2002.0,4115116279069.77,JP,0.16,87.0
Wii,2008.0,5037908465114.48,JP,0.24,68.0
X360,2007.0,4515264514430.57,JP,0.0,73.0
DS,2008.0,5037908465114.48,JP,0.0,70.0
PS2,2005.0,4755410630912.14,JP,0.0,86.0
X360,2011.0,6157459594823.72,JP,0.0,79.0
XB,2002.0,4115116279069.77,JP,0.0,90.0
Wii,2008.0,5037908465114.48,JP,0.0,56.0
PS3,2006.0,4530377224970.4,JP,0.01,76.0
PS,2000.0,4887519660744.86,JP,0.0,68.0
WiiU,2015.0,4389475622588.97,JP,0.02,71.0
PS3,2008.0,5037908465114.48,JP,0.02,75.0
PS4,2015.0,4389475622588.97,JP,0.0,61.0
PS3,2010.0,5700098114744.41,JP,0.0,65.0
PS4,2014.0,4850413536037.84,JP,0.02,68.0
PS2,2000.0,4887519660744.86,JP,0.18,78.0
PS2,2006.0,4530377224970.4,JP,0.02,82.0
PS2,2003.0,4445658071221.86,JP,0.0,81.0
PSP,2007.0,4515264514430.57,JP,0.04,78.0
XB,2005.0,4755410630912.14,JP,0.0,79.0
GBA,2005.0,4755410630912.14,JP,0.0,52.0
PSP,2006.0,4530377224970.4,JP,0.0,74.0
PS2,2005.0,4755410630912.14,JP,0.0,68.0
WiiU,2015.0,4389475622588.97,JP,0.12,73.0
PS2,2005.0,4755410630912.14,JP,0.0,80.0
PS3,2008.0,5037908465114.48,JP,0.11,78.0
GBA,2002.0,4115116279069.77,JP,0.0,90.0
PS3,2008.0,5037908465114.48,JP,0.22,58.0
PC,2006.0,4530377224970.4,JP,0.0,78.0
DS,2008.0,5037908465114.48,JP,0.15,77.0
GBA,2004.0,4815148854362.11,JP,0.0,69.0
DS,2009.0,5231382674593.7,JP,0.0,70.0
PS,2001.0,4303544259842.72,JP,0.0,81.0
PS2,2002.0,4115116279069.77,JP,0.25,74.0
PSP,2010.0,5700098114744.41,JP,0.27,71.0
PS3,2008.0,5037908465114.48,JP,0.0,76.0
X360,2012.0,6203213121334.12,JP,0.0,59.0
PS2,2001.0,4303544259842.72,JP,0.0,47.0
DS,2008.0,5037908465114.48,JP,0.0,70.0
PS2,2002.0,4115116279069.77,JP,0.0,53.0
PS3,2007.0,4515264514430.57,JP,0.08,53.0
GC,2003.0,4445658071221.86,JP,0.0,94.0
PS2,2000.0,4887519660744.86,JP,0.0,74.0
PSV,2013.0,5155717056270.83,JP,0.22,77.0
PS3,2011.0,6157459594823.72,JP,0.0,67.0
PSP,2006.0,4530377224970.4,JP,0.0,64.0
X360,2009.0,5231382674593.7,JP,0.0,80.0
PS3,2013.0,5155717056270.83,JP,0.0,34.0
X360,2010.0,5700098114744.41,JP,0.0,76.0
Wii,2010.0,5700098114744.41,JP,0.0,69.0
PS3,2007.0,4515264514430.57,JP,0.0,55.0
XB,2003.0,4445658071221.86,JP,0.0,85.0
DS,2008.0,5037908465114.48,JP,0.0,56.0
XOne,2014.0,4850413536037.84,JP,0.0,78.0
Wii,2009.0,5231382674593.7,JP,0.06,82.0
GBA,2002.0,4115116279069.77,JP,0.0,62.0
Wii,2009.0,5231382674593.7,JP,0.0,74.0
PS2,2006.0,4530377224970.4,JP,0.2,75.0
PC,2009.0,5231382674593.7,JP,0.0,91.0
PSP,2004.0,4815148854362.11,JP,0.3,62.0
PS2,2006.0,4530377224970.4,JP,0.0,76.0
PSP,2009.0,5231382674593.7,JP,0.07,80.0
X360,2009.0,5231382674593.7,JP,0.02,56.0
X360,2013.0,5155717056270.83,JP,0.01,70.0
XB,2004.0,4815148854362.11,JP,0.0,66.0
PS2,2007.0,4515264514430.57,JP,0.0,71.0
GBA,2004.0,4815148854362.11,JP,0.0,73.0
XB,2004.0,4815148854362.11,JP,0.0,82.0
PS2,2004.0,4815148854362.11,JP,0.0,76.0
PS2,2005.0,4755410630912.14,JP,0.05,78.0
Wii,2007.0,4515264514430.57,JP,0.0,68.0
X360,2012.0,6203213121334.12,JP,0.0,77.0
X360,2009.0,5231382674593.7,JP,0.0,73.0
GBA,2004.0,4815148854362.11,JP,0.0,56.0
PS2,2006.0,4530377224970.4,JP,0.0,55.0
PS2,2003.0,4445658071221.86,JP,0.0,51.0
DS,2009.0,5231382674593.7,JP,0.0,47.0
X360,2008.0,5037908465114.48,JP,0.0,88.0
Wii,2008.0,5037908465114.48,JP,0.0,83.0
X360,2006.0,4530377224970.4,JP,0.0,81.0
XB,2003.0,4445658071221.86,JP,0.0,86.0
PS3,2006.0,4530377224970.4,JP,0.0,81.0
Wii,2007.0,4515264514430.57,JP,0.0,62.0
GC,2006.0,4530377224970.4,JP,0.0,60.0
PS2,2001.0,4303544259842.72,JP,0.0,44.0
PS2,2006.0,4530377224970.4,JP,0.0,83.0
PS3,2008.0,5037908465114.48,JP,0.0,54.0
PS2,2008.0,5037908465114.48,JP,0.0,73.0
PS2,2002.0,4115116279069.77,JP,0.0,75.0
DS,2007.0,4515264514430.57,JP,0.3,83.0
X360,2011.0,6157459594823.72,JP,0.0,78.0
PSP,2007.0,4515264514430.57,JP,0.07,63.0
PSP,2007.0,4515264514430.57,JP,0.0,80.0
PSV,2012.0,6203213121334.12,JP,0.04,71.0
PS3,2010.0,5700098114744.41,JP,0.02,76.0
3DS,2012.0,6203213121334.12,JP,0.18,78.0
X360,2011.0,6157459594823.72,JP,0.0,72.0
PS2,2002.0,4115116279069.77,JP,0.0,81.0
GBA,2001.0,4303544259842.72,JP,0.31,88.0
Wii,2008.0,5037908465114.48,JP,0.0,59.0
XB,2004.0,4815148854362.11,JP,0.08,83.0
PS,1997.0,4414732843544.43,JP,0.29,66.0
X360,2012.0,6203213121334.12,JP,0.0,68.0
DS,2010.0,5700098114744.41,JP,0.01,56.0
X360,2007.0,4515264514430.57,JP,0.0,65.0
X360,2006.0,4530377224970.4,JP,0.0,89.0
PS2,2004.0,4815148854362.11,JP,0.0,65.0
PS2,2004.0,4815148854362.11,JP,0.28,68.0
X360,2007.0,4515264514430.57,JP,0.0,80.0
GC,2004.0,4815148854362.11,JP,0.0,82.0
PS2,2003.0,4445658071221.86,JP,0.0,80.0
PS2,2005.0,4755410630912.14,JP,0.0,67.0
GBA,2001.0,4303544259842.72,JP,0.0,84.0
PS2,2005.0,4755410630912.14,JP,0.0,64.0
PS2,2002.0,4115116279069.77,JP,0.0,50.0
X360,2011.0,6157459594823.72,JP,0.04,70.0
Wii,2006.0,4530377224970.4,JP,0.0,81.0
DS,2004.0,4815148854362.11,JP,0.03,61.0
3DS,2011.0,6157459594823.72,JP,0.12,75.0
DS,2009.0,5231382674593.7,JP,0.16,83.0
PS3,2008.0,5037908465114.48,JP,0.32,54.0
GBA,2004.0,4815148854362.11,JP,0.0,70.0
3DS,2011.0,6157459594823.72,JP,0.05,55.0
Wii,2006.0,4530377224970.4,JP,0.0,57.0
X360,2012.0,6203213121334.12,JP,0.0,84.0
X360,2006.0,4530377224970.4,JP,0.0,81.0
PS3,2011.0,6157459594823.72,JP,0.07,58.0
PS2,2005.0,4755410630912.14,JP,0.0,69.0
DS,2005.0,4755410630912.14,JP,0.32,66.0
3DS,2013.0,5155717056270.83,JP,0.07,59.0
GC,2002.0,4115116279069.77,JP,0.0,64.0
Wii,2007.0,4515264514430.57,JP,0.0,57.0
GBA,2003.0,4445658071221.86,JP,0.0,49.0
XB,2004.0,4815148854362.11,JP,0.0,61.0
Wii,2007.0,4515264514430.57,JP,0.17,78.0
GC,2003.0,4445658071221.86,JP,0.0,85.0
PS4,2016.0,4926667087367.51,JP,0.0,81.0
PS2,2005.0,4755410630912.14,JP,0.24,77.0
X360,2011.0,6157459594823.72,JP,0.03,78.0
XB,2006.0,4530377224970.4,JP,0.0,76.0
3DS,2011.0,6157459594823.72,JP,0.13,65.0
DS,2009.0,5231382674593.7,JP,0.0,61.0
DS,2006.0,4530377224970.4,JP,0.0,56.0
3DS,2014.0,4850413536037.84,JP,0.16,76.0
PC,2010.0,5700098114744.41,JP,0.0,72.0
3DS,2011.0,6157459594823.72,JP,0.02,43.0
GC,2001.0,4303544259842.72,JP,0.02,69.0
X360,2008.0,5037908465114.48,JP,0.03,72.0
PS2,2003.0,4445658071221.86,JP,0.0,57.0
XB,2002.0,4115116279069.77,JP,0.0,66.0
PC,2008.0,5037908465114.48,JP,0.0,36.0
PS2,2005.0,4755410630912.14,JP,0.35,72.0
DS,2008.0,5037908465114.48,JP,0.0,84.0
3DS,2011.0,6157459594823.72,JP,0.05,58.0
3DS,2015.0,4389475622588.97,JP,0.18,81.0
X360,2008.0,5037908465114.48,JP,0.0,58.0
PS2,2007.0,4515264514430.57,JP,0.0,56.0
GBA,2004.0,4815148854362.11,JP,0.0,62.0
PC,2008.0,5037908465114.48,JP,0.0,85.0
XB,2004.0,4815148854362.11,JP,0.0,78.0
PSP,2009.0,5231382674593.7,JP,0.0,79.0
WiiU,2015.0,4389475622588.97,JP,0.0,87.0
X360,2008.0,5037908465114.48,JP,0.0,55.0
X360,2007.0,4515264514430.57,JP,0.0,73.0
PS3,2011.0,6157459594823.72,JP,0.0,77.0
X360,2008.0,5037908465114.48,JP,0.01,72.0
X360,2006.0,4530377224970.4,JP,0.0,80.0
XOne,2016.0,4926667087367.51,JP,0.0,80.0
3DS,2014.0,4850413536037.84,JP,0.17,78.0
PS2,2003.0,4445658071221.86,JP,0.0,81.0
DS,2007.0,4515264514430.57,JP,0.0,73.0
X360,2012.0,6203213121334.12,JP,0.02,70.0
PS3,2009.0,5231382674593.7,JP,0.0,72.0
X360,2013.0,5155717056270.83,JP,0.0,82.0
PS2,2000.0,4887519660744.86,JP,0.0,82.0
XOne,2015.0,4389475622588.97,JP,0.0,80.0
GBA,2001.0,4303544259842.72,JP,0.0,50.0
XB,2005.0,4755410630912.14,JP,0.0,81.0
Wii,2011.0,6157459594823.72,JP,0.17,68.0
X360,2006.0,4530377224970.4,JP,0.01,72.0
PS2,2002.0,4115116279069.77,JP,0.0,80.0
DS,2006.0,4530377224970.4,JP,0.29,65.0
PS2,2000.0,4887519660744.86,JP,0.19,72.0
PS2,2002.0,4115116279069.77,JP,0.0,61.0
PS3,2007.0,4515264514430.57,JP,0.31,60.0
X360,2012.0,6203213121334.12,JP,0.0,67.0
DS,2010.0,5700098114744.41,JP,0.0,78.0
Wii,2007.0,4515264514430.57,JP,0.0,53.0
XOne,2015.0,4389475622588.97,JP,0.0,79.0
X360,2010.0,5700098114744.41,JP,0.0,62.0
X360,2012.0,6203213121334.12,JP,0.03,83.0
PS3,2008.0,5037908465114.48,JP,0.01,72.0
PS2,2001.0,4303544259842.72,JP,0.0,90.0
PC,2014.0,4850413536037.84,JP,0.0,87.0
Wii,2008.0,5037908465114.48,JP,0.0,37.0
X360,2008.0,5037908465114.48,JP,0.01,82.0
WiiU,2012.0,6203213121334.12,JP,0.0,69.0
PS2,2000.0,4887519660744.86,JP,0.38,75.0
PS2,2006.0,4530377224970.4,JP,0.39,84.0
Wii,2008.0,5037908465114.48,JP,0.0,82.0
PS2,2002.0,4115116279069.77,JP,0.0,54.0
Wii,2009.0,5231382674593.7,JP,0.0,68.0
DS,2010.0,5700098114744.41,JP,0.47,34.0
PS3,2009.0,5231382674593.7,JP,0.01,79.0
Wii,2007.0,4515264514430.57,JP,0.0,65.0
PS2,2005.0,4755410630912.14,JP,0.0,58.0
X360,2008.0,5037908465114.48,JP,0.0,60.0
X360,2008.0,5037908465114.48,JP,0.01,82.0
PS3,2012.0,6203213121334.12,JP,0.0,59.0
PS2,2006.0,4530377224970.4,JP,0.0,69.0
XB,2006.0,4530377224970.4,JP,0.0,74.0
X360,2007.0,4515264514430.57,JP,0.0,66.0
PSP,2007.0,4515264514430.57,JP,0.02,64.0
PC,2009.0,5231382674593.7,JP,0.0,85.0
Wii,2008.0,5037908465114.48,JP,0.0,41.0
Wii,2010.0,5700098114744.41,JP,0.07,48.0
PS2,2003.0,4445658071221.86,JP,0.0,79.0
Wii,2009.0,5231382674593.7,JP,0.01,82.0
GBA,2006.0,4530377224970.4,JP,0.0,70.0
Wii,2009.0,5231382674593.7,JP,0.01,79.0
Wii,2009.0,5231382674593.7,JP,0.0,56.0
DS,2007.0,4515264514430.57,JP,0.0,55.0
PS2,2005.0,4755410630912.14,JP,0.0,46.0
DS,2009.0,5231382674593.7,JP,0.27,75.0
X360,2011.0,6157459594823.72,JP,0.01,54.0
XOne,2014.0,4850413536037.84,JP,0.0,70.0
GBA,2005.0,4755410630912.14,JP,0.0,59.0
DS,2007.0,4515264514430.57,JP,0.0,79.0
X360,2005.0,4755410630912.14,JP,0.1,85.0
PS2,2004.0,4815148854362.11,JP,0.0,62.0
GC,2005.0,4755410630912.14,JP,0.0,69.0
GC,2004.0,4815148854362.11,JP,0.07,85.0
3DS,2012.0,6203213121334.12,JP,0.21,81.0
PS2,2002.0,4115116279069.77,JP,0.0,76.0
PS4,2015.0,4389475622588.97,JP,0.1,74.0
GBA,2001.0,4303544259842.72,JP,0.0,53.0
PSP,2010.0,5700098114744.41,JP,0.03,69.0
GBA,2004.0,4815148854362.11,JP,0.12,53.0
PS3,2011.0,6157459594823.72,JP,0.06,70.0
PC,2014.0,4850413536037.84,JP,0.0,80.0
Wii,2008.0,5037908465114.48,JP,0.04,67.0
GBA,2002.0,4115116279069.77,JP,0.0,62.0
Wii,2007.0,4515264514430.57,JP,0.0,69.0
PC,2010.0,5700098114744.41,JP,0.0,74.0
PS,1999.0,4562078822335.45,JP,0.0,65.0
GBA,2005.0,4755410630912.14,JP,0.0,76.0
PS2,2002.0,4115116279069.77,JP,0.06,83.0
PSP,2007.0,4515264514430.57,JP,0.0,85.0
PS2,2001.0,4303544259842.72,JP,0.2,71.0
GBA,2002.0,4115116279069.77,JP,0.0,59.0
GBA,2004.0,4815148854362.11,JP,0.0,45.0
PS2,2007.0,4515264514430.57,JP,0.0,76.0
PS2,2005.0,4755410630912.14,JP,0.0,71.0
PS2,2005.0,4755410630912.14,JP,0.0,49.0
GBA,2001.0,4303544259842.72,JP,0.0,64.0
PS3,2011.0,6157459594823.72,JP,0.0,61.0
X360,2006.0,4530377224970.4,JP,0.0,59.0
PS2,2005.0,4755410630912.14,JP,0.0,82.0
DS,2008.0,5037908465114.48,JP,0.0,57.0
PS2,2002.0,4115116279069.77,JP,0.0,80.0
Wii,2010.0,5700098114744.41,JP,0.0,50.0
GBA,2003.0,4445658071221.86,JP,0.0,77.0
DS,2007.0,4515264514430.57,JP,0.0,65.0
PS3,2012.0,6203213121334.12,JP,0.04,64.0
Wii,2010.0,5700098114744.41,JP,0.0,72.0
PS2,2009.0,5231382674593.7,JP,0.0,72.0
